text,label,label_name
Strong Quake Sends People Out of Malls in South Philippines,2,Neutral
How To Live A Climate-Friendly Life,2,Neutral
NYSE says industry will review circuit-breakers after vertiginous drops - FT https://t.co/ZdwKowxc8y,2,Neutral
Kylie Jenner Sells $600 Million Stake in Beauty Line to Coty,2,Neutral
These 5 rules helped make this guy rich by 35. https://t.co/yZ4JEw6hJd,2,Neutral
Is Applied Optoelectronics Inc (AAOI) A Good Stock To Buy?,2,Neutral
Burberry Says Viral Epidemic Devastates China Sales,0,Bearish
Here is What Hedge Funds Think About Imperial Oil Limited (IMO),2,Neutral
Putin Orders Payments for WWII Veterans in Russia and Baltics,2,Neutral
"That's 42,000 BBG terminals for 1 year",2,Neutral
Don't let your family eat themselves sick this Thanksgiving. https://t.co/Er4hoiYsgn,2,Neutral
Contact Energy reports 1H results,2,Neutral
"Fans pay respects to K-pop star Goo Hara, who was found dead at her home on Sunday. She was 28 years old https://t.co/1LMnkvtPY0",2,Neutral
Mnuchin: Based on current coronavirus info don't expect any problems with China fulfilling phase one,2,Neutral
$OC - Owens Corning wins spot on Goldman's Conviction List https://t.co/LVtTiJR5T9,2,Neutral
"Wall Street rally continues, Dow and S&P 500 open up over 3% at market open https://t.co/txI62R3frj",1,Bullish
"Highlight: “There's very little not to like about this report,"" @WellsFargo Acting Chief Economist Jay Bryson says… https://t.co/rGDhL2lHpi",1,Bullish
AngloGold has picked Harmony as the buyer for its last remaining South African operations https://t.co/QF6CfgLI5q,2,Neutral
Stocks Finish Lower After Paring Losses on U.S.-Mexico-Canada Trade Pact #SP500 #index #MarketScreener… https://t.co/RlFBEx234I,0,Bearish
"Chicken Soup for the Soul Entertainment, Inc. Third-Quarter Results: Here's What Analysts Are Forecasting For Next Year",2,Neutral
Australia’s dollar is set for a turbulent 2020 https://t.co/qt0Kntnfbs,0,Bearish
"The Unhappy “New Lows” Of 4 Brand Names: Sprint, Tupperware, Overstock And Dropbox",0,Bearish
Avita Medical : Change in substantial holding from MS #AvitaMedical #Stock #MarketScreener https://t.co/mYwLr0k9V2 https://t.co/h5gFaMEz3H,2,Neutral
Nintendo Is Playing the Long Game in China,2,Neutral
Apple Contractor Tells Employees to Stay Home as Coronavirus Cases Nearly Triple,2,Neutral
"Tennis legend @rogerfederer’s financial advice for athletes? Be conservative. “I dream big, but yet we play it safe… https://t.co/FgeWluyLVg",2,Neutral
$HOG - Moody's warns on Harley-Davidson https://t.co/LurHBEadeU,0,Bearish
Economic data controversies in Sweden and Denmark renew debate on statistics https://t.co/RrISenUoBk,2,Neutral
Federal Reserve Board announces termination of enforcement actions with Discover Financial... #Stock… https://t.co/sMoeOMo1N8,2,Neutral
Pete Buttigieg now No. 1 in Iowa polls,2,Neutral
"Gartman: ""the “internals” of the past one or two weeks are not, in our opinion, indicative of a market that should… https://t.co/ALpCYJee4M",2,Neutral
Citi gives big boost to Deere PT,1,Bullish
Hedge Funds Have Never Been This Bullish On Adesto Technologies Corporation (IOTS),1,Bullish
"Dow futures down 30 points, or 0.1%; S&P 500 futures down 5 points, or 0.2%",0,Bearish
Kemper Reports Strong Fourth Quarter and Full Year 2019 Operating Results,1,Bullish
Performance Food Group Company to Participate in the 2020 CAGNY Conference,2,Neutral
The 5 Best States to Retire in 2020,2,Neutral
iHeartMedia announces private offering of senior secured notes due 2028,2,Neutral
Is this Wuhan's new hospital,2,Neutral
Cancer Genetics reports Q3 results,2,Neutral
Hillhouse Capital to bid for Thyssenkrupp elevator unit - Bloomberg,2,Neutral
US Forces Attack Boats Caught Smuggling Oil To Syrian Government https://t.co/sNowxtNXpw,2,Neutral
"""In my time at the Fed, I've seen how changes in business and consumer confidence impact the economy as a whole,"" P… https://t.co/rZgYHFXsKk",2,Neutral
"Fed's Mester sees U.S. economy performing well, coronavirus a 'big risk' #economy #MarketScreener… https://t.co/fHOfgB9n6R",2,Neutral
Breakingviews - Fed's ultra-loose efforts will cast long shadow https://t.co/nktomiS4jW https://t.co/A5r5dgKIhX,0,Bearish
"Access LIVE #market #analysis, exclusive #investingideas, #earnings coverage and more. Take a #FreeTrial of Briefin… https://t.co/JI3Cin6xFZ",2,Neutral
Spectacular Solar reports Q3 results,2,Neutral
"CORRECTED-Nissan recalls nearly 400,000 vehicles over braking system defect (Nov. 16)",0,Bearish
"-Can the Fed fight inequality? Kashkari says yes, hires an ally
-China to raise penalties on IP theft in a trade wa… https://t.co/kCzgNSmoi2",2,Neutral
"""it is the fear of infection, not the ultimate death rate, which is the most likely cause of economic damage"" - MK",2,Neutral
WHO Director-General Says Infection-Fighting Equipment Stocks Insufficient,2,Neutral
Axonics launches $110M equity offering; shares down 3% after hours,0,Bearish
Traders Maintain Amount of Fed Easing Seen in 2020 After Jobs,2,Neutral
"Argia Sbordone shared findings from ""Anchoring of Inflation Expectations"" at today’s joint New York Fed-European Ce… https://t.co/yXvQvWPXZm",2,Neutral
Advanced Drainage Systems declares $0.09 dividend,2,Neutral
Brexit begins tonight over 3½ years since the U.K. initially voted to leave the EU. So what happens next?... https://t.co/2RTvIOimkG,2,Neutral
"Giuliani Giving Ukraine Data to Justice Department, Barr Says",2,Neutral
Australia investigates Chinese spy ring allegation https://t.co/hemZyuh8gM,2,Neutral
"Applications for participation in the Fed's Commercial Paper Funding Facility must be submitted by Thursday, the Ne… https://t.co/DvwRfmIJXr",2,Neutral
"Clipper Realty Inc. (NYSE:CLPR) Is About To Go Ex-Dividend, And It Pays A 1.0% Yield",2,Neutral
Fed sets up facility to create secondary market for new small business loans https://t.co/nu8LLQC4rJ,2,Neutral
AT&T : Boosts Liquidity With $5 Billion Term-Loan #ATT #Stock #MarketScreener https://t.co/gU6e8gRlU2 https://t.co/tqhMQDHWDq,2,Neutral
Will Medicines Co Be the Next Target of Novartis?,2,Neutral
LTI Utökar Strategiskt Partnerskap med OKQ8 Scandinavia,2,Neutral
Westwater Applauds Federal FY 2021 Budget Proposal for Uranium,2,Neutral
Fat Prophets Pty : FPP Non-Renounceable Rights Issue #FatProphetsPty #Stock #MarketScreener https://t.co/JkAT9QHgBz https://t.co/dQoC6XqvKv,2,Neutral
"$CERN (+0.9% pre) VA hits pause on Cerner EHR rollout amid coronavirus crisis - HealthCare IT

https://t.co/sJTM4qOf6Q",1,Bullish
Brand Deaths of the 2010s,2,Neutral
Ruth Bader Ginsburg Hospitalized Again https://t.co/hjvKCX4Fs9,2,Neutral
"Edgewell's stock rockets after calling off Harry's merger deal, upbeat earnings",1,Bullish
$MNI - McClatchy Company Is Headed Towards Restructuring. Read more and sign up for updates:… https://t.co/kYHeV3e8vR,0,Bearish
PG&E Plays Its $13.5 Billion Hole Card,2,Neutral
GATX to sell American Steamship Company business segment,2,Neutral
Growth worries on coronavirus send stocks lower at end of best week since June,0,Bearish
ARK Invest ETFs Focus on Disruptive Companies,2,Neutral
Audentes Therapeutics stock price target raised to $40 from $34 at Evercore ISI,1,Bullish
M&T Bank declares $1.10 dividend,2,Neutral
"Asia shares bounce, hope for best on U.S.-China trade https://t.co/MLGjF0fTaW https://t.co/FwYANnYwHi",1,Bullish
$CMCSA $LHX - Comcast sues L3Harris in patent dispute https://t.co/kWReshGbvz,0,Bearish
"Halliburton layoffs driven by 'stark reality' of energy pricing, CFO says",2,Neutral
GSMA：気候の非常事態への対策として大幅な炭素削減を可能にするモバイル技術,2,Neutral
$PLSQF - Plus500 rockets 40% as revenue soars nearly 500% in Q1 https://t.co/crEe69V9uS,1,Bullish
"Market direction is not a real concern for VWAP algorithms, the goal is to participate in volume proportionately th… https://t.co/hA2tcCPjUj",2,Neutral
Novartis completes certification of initial sites in Ontario for Kymriah,2,Neutral
February consumer credit up 6.4%; revolving credit up 4.6%; nonrevolving credit up 7.0% (SAAR): https://t.co/Zujt3BSrcT,2,Neutral
Qatar plans to boost LNG production to 126 million T by 2027,1,Bullish
Dealers gobble up funding in Bank of Canada's first BAPF operation #economy #MarketScreener https://t.co/YmwzTi5reu https://t.co/uQPDBGe66r,2,Neutral
GLOBAL MARKETS-Flare-up of Sino-U.S. tensions over Hong Kong knocks world shares off 22-month high,0,Bearish
"{Free} Macro Week in Review/Preview November 22, 2019, on the blog and here https://t.co/EzxLmLjLsJ $SPY $IWM $QQQ… https://t.co/viMn7UvGjV",2,Neutral
Intelsat downgraded to underweight from neutral at J.P. Morgan,0,Bearish
"Hibbett Sports looks quite sporty today, strongest comp in six years           
https://t.co/DBjVvEF4iV $HIBB",2,Neutral
"U.S. banks cram for Fed risk test, with ripple effects in repo #economy #MarketScreener https://t.co/Hvz8lXjRl0 https://t.co/Dg0f2nRHHP",2,Neutral
Bigger is Better in Payments: Worldline Not Done With Deals,2,Neutral
"""Be nice to people"" is the mantra that has guided @justbobbibrown through: • Disruption of the beauty industry •… https://t.co/NG2kUNjofO",2,Neutral
Boeing close to winning order for 737 MAX from Turkey's SunExpress: sources,2,Neutral
"Everything Jim Cramer said on 'Mad Money,' including trade war progress, Clorox and SoFi CEOs https://t.co/wd730WkJvd",2,Neutral
How Many Canopy Growth Corporation (TSE:WEED) Shares Do Institutions Own?,2,Neutral
$QTRH - WiLAN signs wireless license with LG; shares +7% PM https://t.co/LBIZqbgJv0,1,Bullish
$EAD - Wells Fargo Advantage Income Opportunities Fund declares $0.05902 dividend https://t.co/eBm2yz9vwA,2,Neutral
Verizon CEO Hans Vestberg Talks About Melding 5G and the Cloud,2,Neutral
"Upper-class individuals are less likely to focus on people, and more likely to dwell on ""things,"" researchers found… https://t.co/BBvZ0821ro",2,Neutral
SoftBank launched a long-awaited $3 billion tender offer for WeWork stock https://t.co/gpotD3TlHu,2,Neutral
$COENF $COENY - Contact Energy reports 1H results https://t.co/DGrCQG5vNJ,2,Neutral
"""It's not really time yet to stimulate spending,"" former Fed Chair Ben Bernanke said today, adding that it will ""ha… https://t.co/iYSEFhCzGY",2,Neutral
$ACB (+0.4% pre) Aurora Cannabis sets early conversion price - SA https://t.co/3CJO7WKWyx,1,Bullish
The global oil market is drowning in excess crude as demand plummets. Insights via @CMEGroup https://t.co/JklSJKFfRS,0,Bearish
Paying off debt versus investing the money is a common problem for U.S. households. Here's how to handle it. https://t.co/9qZ0pPYTbu,2,Neutral
$GM: Deutsche Bank cuts to Hold https://t.co/7Fv1ZiFZBS,0,Bearish
Berkshire's Buffett loses top real estate agent to top rival,2,Neutral
Facebook Is Not Making A Key Public Relations Point,2,Neutral
$FGB - First Trust Specialty Finance&Financial Opportunities Fund declares $0.135 dividend https://t.co/n2NZfcESuD,2,Neutral
Water Oasis : Date of Board Meeting #WaterOasis #Stock #MarketScreener https://t.co/ErDKa9DWuu https://t.co/4LxS7J1EH3,2,Neutral
Golf legend @jacknicklaus’s original 18-karat gold Rolex will be auctioned off today at Manhattan’s Phillip Auction… https://t.co/32uoCyWt9K,2,Neutral
Will Adobe Continue Top Line Growth In FY 2020?,2,Neutral
$XEL - Xcel Energy to sell Mankato Energy Center for $680M https://t.co/AhvZetDCIA,2,Neutral
$MTLS - Piper hits the Materialise sidelines https://t.co/qlFxZuhkrt,0,Bearish
Grayscale Bitcoin Trust files registration statement with SEC,2,Neutral
ECB's house price headache too big to solve,2,Neutral
"$AIN - Albany EPS beats by $0.24, beats on revenue https://t.co/e19wrZu3pi",1,Bullish
Sell-siders on board with Bristol-Myers Squibb's Q4 & outlook,0,Bearish
PermRock Royalty Trust declares $0.0373 dividend,2,Neutral
Hold Iamgold to Benefit From Next Gold Bull Market,1,Bullish
Elon Musk said it best: “Oh my f. . .g God.” https://t.co/2v3ihfGrKK,2,Neutral
Gold bars in short supply due to coronavirus disruption https://t.co/EWyq7sdECJ,1,Bullish
Exxon Says N.Y. Used Fraud Claims to Score Political Points,2,Neutral
"$CMBM - Cambium Networks EPS beats by $0.04, misses on revenue https://t.co/nRn47j6SGp",2,Neutral
American Software downgraded to neutral from buy at B. Riley FBR,0,Bearish
Coca-Cola's Earnings: Outperforming Its Peers,1,Bullish
"Earning $40,000 a year in Omaha used to be enough to make rent comfortably. Not anymore. https://t.co/5CPNzcaT2y",2,Neutral
OPEC Delivers Bigger Cut With ABS Surprising The Market. Get more info on Seeking Alpha: https://t.co/wi5cTW6c7D… https://t.co/m97WCjZsoA,1,Bullish
$CLMT - Digging Into Calumet's Ever Improving Operations And Balance Sheet. Sign up for updates on Seeking Alpha!… https://t.co/JXaNoasn0K,2,Neutral
$SEE - Sealed Air Q4 2019 Earnings Preview https://t.co/YTyryqPuwW,2,Neutral
"Greenhouse gases hit another record high in 2018, UN agency says https://t.co/kgqyXvCUfJ",2,Neutral
NPPC Applauds House Passage of Ag Inspectors Bill #Stock #MarketScreener https://t.co/yXmoXHzEGm https://t.co/5ihdwSSXMi,2,Neutral
Magmatic Resources : Appendix 3B #MagmaticResources #Stock #MarketScreener https://t.co/0yolhdScTL https://t.co/UUAn1nIln4,2,Neutral
"""I say, let's go carbon-neutral by 2050 and Corbyn-neutral by Christmas.""

Boris Johnson touted clean energy propos… https://t.co/5XXVipPBG0",2,Neutral
A new proposal in Congress is looking to resurrect an old tradition: mailing Social Security statements to your hom… https://t.co/Sx8wmqma1j,2,Neutral
$GTT: Cowen cuts to Market Perform,0,Bearish
"3 Mutual Fund Misfires to Avoid - February 07, 2020",2,Neutral
Update: Bluerock Residential Growth REIT (NYSEMKT:BRG) Stock Gained 41% In The Last Year,1,Bullish
NVIDIA : Shares up 5%; Morgan Stanley Upgrades to Overweight #NVIDIA #Stock #MarketScreener https://t.co/YeynnTYOiH https://t.co/Le1UySQ7qW,1,Bullish
Consumer Credit beats consensus https://t.co/RaOEwA2OY5,2,Neutral
Dow Jones News: Microsoft Reveals Next Xbox; Apple Avoids Tariffs,2,Neutral
Expect A Weaker Dollar In 2020. Read more and sign up for updates: https://t.co/mLTiueEXHn #economy #stockmarket #trading,0,Bearish
$BOLYY $EUXTF $SOHMF - There Is Growing Interest For An Acquisition Of BME. Read more and get updates on any stock!… https://t.co/8ZRnJT3WBu,2,Neutral
Saudi Arabia’s government invested over $2 billion in Aramco IPO https://t.co/RkzkE0Up5x @business https://t.co/U93cpiGJvH,2,Neutral
Tesla: How Much Is Hype and How Much Is Real?,2,Neutral
Kaleido Bio up 11% on advancement of KB174,1,Bullish
HP Rejects Xerox's Buyout Offer: Experts Debate What's Next,2,Neutral
Next BoE governor makes City access plea to Brussels https://t.co/3HVBMfL9Ze,2,Neutral
The IMF may launch a new program that could back up the Fed's campaign to keep dollars flowing in the global economy https://t.co/wOOa8e7wX6,2,Neutral
AT&T supports Pai's public midband auction call; I -40%,2,Neutral
Yum Brands' stock tumbles as coronavirus and Pizza Hut's weak sales expected to hit 2020 results,0,Bearish
Edited Transcript of ESTE earnings conference call or presentation 7-Nov-19 5:00pm GMT,2,Neutral
U.S. December wholesale inventories revised lower,0,Bearish
1 China Travel Stock Every Investor Should Watch,2,Neutral
"Stock market live Wednesday: S&P 500 erases coronavirus sell-off, Tesla's 2nd worst drop ever - CNBC",1,Bullish
Stephen Poloz to step down as Bank of Canada governor https://t.co/OCK1beah3N,2,Neutral
"Armada Hoffler Properties FFO beats by $0.01, misses on revenue",2,Neutral
Cordy Oilfield Services reports Q3 results,2,Neutral
Kohl's declares $0.67 dividend,2,Neutral
$GLW - A U.S. Industrial Giant Bets On Long Interest Rates. Follow this and any other stock on Seeking Alpha!… https://t.co/7PNx6N5Hn8,2,Neutral
Arconic Inc. Board of Directors Approves Separation of Company,2,Neutral
Trump’s Plea to Black Voters Showcases Find-Just-a-Few Strategy,2,Neutral
"What the Disney+ ‘hack’ should teach you about your own security
https://t.co/fOYsL227cJ by @DanielHowley https://t.co/qTBbGoaJjS",2,Neutral
Market Outlook Are Private Equity stocks losing their lustre? - CMC Markets,2,Neutral
Stocks bounced today on positive coronavirus news - here's what 3 market experts had to say.  Follow along with th… https://t.co/25AXp5RFFD,1,Bullish
Tesla’s stock-market skid continues with 4% decline at opening bell Thursday,0,Bearish
Danaos Corporation announces $55M equity offering,2,Neutral
"$OKTA - Okta, Inc. (OKTA) CEO Todd McKinnon on Q3 2020 Results - Earnings Call Transcript. Read more:… https://t.co/SkcCRSQTGI",2,Neutral
Boris' Brexit Pledge Is Gift For 2020 Markets: Ashworth (Radio),2,Neutral
It's Official: Nio Brings Former Auto Analyst Wei Feng On As CFO,2,Neutral
Take-Two Interactive stock price target cut to $124 from $133 at MKM Partners,0,Bearish
Edited Transcript of ESI.TO earnings conference call or presentation 12-Nov-19 9:00pm GMT,2,Neutral
Fed’s Jerome Powell steered divided committee toward policy shift in effort to bolster economy  https://t.co/3PucAE0bbf,2,Neutral
Guatemala imposes travel restrictions to stop entry of coronavirus #economy #MarketScreener https://t.co/LyI3ggH3Ei https://t.co/hBWATuxOx1,2,Neutral
Jefferies warns on L Brands,0,Bearish
"Teva, drugmakers in talks With U.S. to end generics probes https://t.co/Gq01nHEEaP via @business https://t.co/M0ICENAbiX",2,Neutral
"In a sharply worded letter, HP told Xerox it has “significant concerns about both the near-term health and long-ter… https://t.co/xYlMfujdGg",0,Bearish
"Investors should prepare for a coronavirus-induced 'vicious spiral' more than twice as bad as the financial crisis,… https://t.co/DfPJxkxz36",0,Bearish
Gold Falls After Strong Jobless Report #Silver #Stock #MarketScreener https://t.co/Oc9YF2qFrI https://t.co/02RqJbTnaD,0,Bearish
"Zimbabwe’s Meikles Hotel is getting a new owner, an investment company from Dubai. The 312-room hotel, built in 191… https://t.co/0A9nZ1VnmV",2,Neutral
Hedge Funds Have Never Been This Bullish On Opera Limited (OPRA),1,Bullish
"Hot #BlackFriday tip: ""Put things in your cart and leave them there."" https://t.co/awiDWdUSvD",2,Neutral
Edited Transcript of ASND earnings conference call or presentation 18-Nov-19 9:30pm GMT,2,Neutral
"Did you know on the Canary Islands there’s not one canary? And on the Virgin Islands? Same thing, not one canary there either.",2,Neutral
"Kudlow Claims Fed Still Has ""Ultimate Bazooka""  https://t.co/XiWVnv4ruL",2,Neutral
Kohl's now sees full-year adj. EPS $4.75 to $4.95 vs. prior $5.15 to $5.45,0,Bearish
The quarterly handoff in Treasury shorts is riskier than normal https://t.co/BlFNMTJ4Pw,2,Neutral
Zambia Assures Mines of Power as Supply Deal Deadline Looms,2,Neutral
$MLNX - Mellanox: Cash In On A 6% Spread. https://t.co/dXF5LjYrha #economy #trading #stocks,2,Neutral
AbbVie leans on new treatments to forecast upbeat 2020 profit,1,Bullish
Exclusive: BP eyes sale of Algerian gas plant after Rosneft talks fail - sources,2,Neutral
Nuveen Maryland Premium Income Municipal Fund declares $0.044 dividend,2,Neutral
"Time for more OPEC cuts
Crude +822K, Exp. -3MM
Gasoline +5.405MM
Distillate +4.118MM
Cushing -3.393MM
Production -100Kbpd",1,Bullish
US$50.08: That's What Analysts Think Weibo Corporation Is Worth After Its Latest Results,2,Neutral
"Tilray, Privateer Holdings Close Merger Deal",2,Neutral
"U.S. Dollar to Strengthen Further, Says Ark Capital's Abukarsh",1,Bullish
UPDATE 1-Emirates announces $16 bln order for 50 Airbus A350 planes,2,Neutral
"UPDATE 1-HollyFrontier to build biodiesel plant, buy back $1 bln in shares",2,Neutral
Are Kapsch TrafficCom AG’s Returns On Capital Worth Investigating?,2,Neutral
$JD: Barclays ups to Overweight,1,Bullish
Ghana plans to use $1 billion of newly raised cash to restructure debts with power generators https://t.co/zPnfMcQaPi,2,Neutral
Federal Reserve Continues To Step Up. https://t.co/aCj2ASpOba #stocks #markets #economy,2,Neutral
This startup makes a meat alternative out of thin air https://t.co/BSTzaP5OdB by @bridgetteAwebb https://t.co/s9zI30ZJB5,2,Neutral
"Hedge Funds Dropped The Ball On Molecular Templates, Inc. (MTEM)",2,Neutral
China’s BAIC Mulls Raising Daimler Stake to Almost 10%,2,Neutral
"Amazon Selects Sony Television Executive to Take Over Prime, Studios",2,Neutral
Which Tech Mutual Fund to Buy: FWRLX or KTCAX?,2,Neutral
"Twitter tops expectations with first $1 billion quarterly revenue, but outlook lags",1,Bullish
"LSU Quarterback Joe Burrow Wins Heisman Trophy, AP Reports",2,Neutral
Specialized ETFs may end up owning half of some companies' total shares one day soon. Here's a test case for what t... https://t.co/T1OcEulURv,2,Neutral
Kilroy Realty upgraded to overweight from sector weight at KeyBanc Capital,1,Bullish
VW CEO says new ID.3 car 40% cheaper to build than electric Golf,2,Neutral
Ralph Lauren Corporation Declares Quarterly Dividend,2,Neutral
$NFBK - Northfield Bancorp goes ex-dividend tomorrow https://t.co/70ays5HGbl,2,Neutral
$MELI - MercadoLibre slips after margin miss https://t.co/1lZIGxchpa,0,Bearish
CNA Financial Corp (CNA) Q4 2019 Earnings Call Transcript,2,Neutral
Federal Reserve Bank of St. Louis President James Bullard said that the U.S. should declare a three-month break for… https://t.co/cAhdYJWnk9,2,Neutral
Westpac hit with class-action suit in U.S. linked to money-laundering case https://t.co/70WSjlGyhY https://t.co/pM6x0ZREzr,0,Bearish
Brexit Bulletin: The Cliff Edge is Back,2,Neutral
Is Chimerix Inc (CMRX) A Good Stock To Buy?,2,Neutral
"Nasdaq-100 futures gain 28 points, or 0.3%",1,Bullish
Mid-Morning Market Update: Markets Mixed; Adobe Earnings Beat Estimates,2,Neutral
Thomson Resources : Becoming a substantial holder #ThomsonResources #Stock #MarketScreener https://t.co/wbm8bQsVNp https://t.co/HdE0V6lSnl,2,Neutral
Phathom Pharmaceuticals EPS of -$9.30,0,Bearish
"If You Invested $10,000 in Google's IPO, This Is How Much Money You've Have Now",2,Neutral
"Canada Goose Holdings EPS beats by C$0.01, beats on revenue",1,Bullish
Taiwan Fund : Announces Share Repurchases under its Discount Management Policy from Novemb... #TaiwanFund #Stock… https://t.co/pP2MXVbsOk,2,Neutral
45% of Airline Loyalty Program Members Don't Know How to Use Their Rewards,2,Neutral
$1 gasoline is back -- and it's a terrible sign for the economy https://t.co/4WRKl5WZ4N,0,Bearish
More records in store at the open,2,Neutral
"What to watch today: Dow set for huge jump after rocketing 1,600 points higher https://t.co/uD6EDO9LiW",1,Bullish
"Manna Pro Products Acquires Promika, LLC Pet Brands to Expand Category Leadership in Companion Pet Care and Wellness",2,Neutral
Clipper Logistics : Form 8.5 (EPT/NON-RI) #ClipperLogistics #Stock #MarketScreener https://t.co/rNkBoMQKT1 https://t.co/M8aGFKBxvM,2,Neutral
$ENLC - EnLink Midstream rallies on back of Devon Energy's STACK partnership https://t.co/shC2xdm3Jo,1,Bullish
"Aramco IPO: It's a thanks, but no thanks from Malaysia's Petronas #economy #MarketScreener https://t.co/RYnK2fQCtv https://t.co/GhmXBphTxX",2,Neutral
2020's Biggest Risks,2,Neutral
DASAN Zhone : Risk parameters change on Derivatives Market during Holidays on foreign exchanges #DASANZhone #Stock… https://t.co/uFkBLnPo3s,2,Neutral
Volatility made its appearance today as the Dow gave up a 1000-point rally. The volatility sword cuts both ways.,0,Bearish
Chain store sales cool down https://t.co/wNCTgnXdpu,0,Bearish
"The coronavirus crisis will leave 3 long-term scars, even if the economy recovers in the fourth quarter, Pimco warns https://t.co/zMcT4xckIZ",0,Bearish
"Liquidity Services EPS misses by $0.03, misses on revenue",0,Bearish
$ARI - Apollo Commercial Real Estate Finance declares $0.46 dividend https://t.co/APMkuIU7bX,2,Neutral
Benchmark says this roof supplier is a Buy,1,Bullish
Your Warren Buffett Update: 48 Stocks With 33 Paying Dividends As Of December. Follow this and any other stock on S… https://t.co/HQFoQXVOqe,2,Neutral
"Turn to the beaches of the Southeast, according to @CateyHill.
https://t.co/18GcluhWX2",2,Neutral
LL COOL J's wife turns cancer battle into charitable business,2,Neutral
Veidekke ASA Just Missed EPS By 9.3%: Here's What Analysts Think Will Happen Next,2,Neutral
Update: Incyte (NASDAQ:INCY) Stock Gained 36% In The Last Year,1,Bullish
Ford invests more in Michigan,1,Bullish
Disney sees $100M 'Frozen 2' debut; Rosenblatt boosts target,2,Neutral
Forget OPEC: China Now Moves The Oil Markets,2,Neutral
"World’s Largest Pension Fund Gains on Stocks, Foreign Debt",1,Bullish
Tyson stock slips after sales miss,0,Bearish
The Best CEFs To Buy For 10% Yields In 2020,2,Neutral
Wall Street has slammed the brakes on one of 2019’s hottest stock-market funds https://t.co/lHTtGqt4hJ,0,Bearish
"$KMPR - Kemper EPS beats by $0.04, beats on revenue https://t.co/Y857wVjFvU",1,Bullish
"$IESC - IES Holdings, Inc. 2019 Q4 - Results - Earnings Call Presentation. Follow this and any other stock on Seeki… https://t.co/vgFgOd2BRC",2,Neutral
"Liquidity Warning: Fed Shrinks Overnight Repos By $20BN, Term Repos By $10BN | Zero Hedge https://t.co/NP2ocBHkvr",2,Neutral
@tparekh it is on my radar for a buy over 200,2,Neutral
$PYPL - Coronavirus Won't Hinder PayPal's Growth. https://t.co/otU9OQBn9o #economy #business #stockmarket,1,Bullish
U.S. Claims for Jobless Benefits Fall to Lowest Since April,1,Bullish
3M Stock Is a Toxic Stock After Earnings,0,Bearish
Hedge Funds Are Betting On Aduro BioTech Inc (ADRO),1,Bullish
"Dow futures gain 57 points, or 0.2%; S&P 500 rises 4 points, or 0.1%",1,Bullish
S&P 500 and Dow down 0.1%,0,Bearish
Asian Stocks Set to Open Mixed After Trade Deal: Markets Wrap,2,Neutral
Here's the level to watch in Texaco as stock falls on London ban $UBER (via @TradingNation) https://t.co/fk3KnVRU95,0,Bearish
China's effort to fill a protein gap created by the spread of African swine fever is rippling through Brazil's mass… https://t.co/nygkOZUdWz,2,Neutral
Edited Transcript of ESE earnings conference call or presentation 19-Nov-19 10:00pm GMT,2,Neutral
What Kind Of Shareholders Own Freehold Royalties Ltd. (TSE:FRU)?,2,Neutral
'Much worse than the incident itself is the fact that the company I thought was going to protect me then betrayed m… https://t.co/4pEab6Xt8I,2,Neutral
GLOBAL MARKETS-Asian shares mixed as wait goes on for elusive U.S.-China trade deal,2,Neutral
Target Q3 revenue $18.67 bln vs. $17.82 bln a year ago; FactSet consensus $18.45 bln,1,Bullish
Trevena +12% on positive oliceridine data,1,Bullish
"The FRED Blog studies a housing puzzle: When interest rates are high, homebuyers tend to build their own homes; whe… https://t.co/vAmOsRCDOp",2,Neutral
$SUMRX: Earnings Out Next Week https://t.co/XuQiwG02aI,2,Neutral
"China won't have to sacrifice economic growth or prosperity to go carbon neutral in the next few decades, according… https://t.co/NG2e78f7Ey",2,Neutral
Illicit Cannabis Supply Output Still Dominates In The US,2,Neutral
"Highlight: “From the global production standpoint, [the] OPEC cuts are really just part of the system,” says @PwC’s… https://t.co/8LfE3tAyNZ",2,Neutral
��🇰 Hong Kong’s pro-democracy candidates won an overwhelming victory in district council elections on Sunday after m… https://t.co/XMf6MwQRp5,2,Neutral
Best Buy stock price target raised to $105 from $86 at Oppenheimer,1,Bullish
Looking For Last-Minute Tax Loss Harvesting Ideas? Here’s One.,2,Neutral
"Bond Investors Are Back, Even in Indonesia -- 2nd Update #taux #MarketScreener https://t.co/SU92cPOAcs https://t.co/5qO73S1lBu",2,Neutral
Sacklers withdrew over $10 billion in a decade from Purdue Pharma: New York Times,2,Neutral
Demonstrator contract for Franco-German fighter jet project expected by Jan,2,Neutral
"Traders are worried after seeing Canada's ""terrible"" jobs numbers https://t.co/Xmu5o6jOYd",0,Bearish
"Canadian ministers meet with CN Rail, union as strike looms",2,Neutral
"Shanghai has a long way to go before it can claim to be a global financial centre, says European business group",2,Neutral
Is Industrial Logistics Properties Trust (ILPT) A Good Stock To Buy?,2,Neutral
Wall Street Warnings Get Louder Now the Everything Rally Is Back,0,Bearish
"Lawson Products, Inc. to Report Fourth Quarter 2019 Financial Results",2,Neutral
U.S. consumer debt grew in February by the most in 7 months https://t.co/tWHZnsEPW2,0,Bearish
Primoris scores $30M of industrial awards,2,Neutral
Sanders Ties Buttigieg to Billionaires: Campaign Update,2,Neutral
